0,1,2,3,4,5,6,7,8
1.0312951479336987,1.957832919084563,-1.6362512818640915,-0.9468928360961993,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,2.2139714600139944,-1.6077589392204061,-0.27150094235208355,0.469611614732058,0.3697300862796218,-2.0062449288696573,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,0.1924906539017918,0.7604195642290059,1.0383561654003988,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,2.2603588328839654,-1.6558559073538177,-0.9467507008899192,0.469611614732058,0.3697300862796218,0.3539460203980975,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,1.0063561526381941,0.8312738226537307,1.2868108768105941,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.6808867025578439,-1.0982538754500886,-1.418677748489246,0.469611614732058,-2.7046757543115203,1.6880135283661122,1.8618782871530675,6.774133810967192
-0.9696545184020293,-0.3986425386314911,0.5655569036258535,0.07526104722080891,0.469611614732058,0.3697300862796218,-0.8375337748297073,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.8382376461402192,1.0537357502059208,-1.0362854797768586,0.469611614732058,0.3697300862796218,-2.18069532774883,4.008634126438845,-0.1476203493915369
-0.9696545184020293,-0.3633166223934735,-0.8034743365277286,-0.6538932110644711,-2.1294192235227416,0.3697300862796218,-2.18069532774883,-2.431633391418487,-0.1476203493915369
1.0312951479336987,-0.6886590524160954,-1.8822990157134711,-1.724591563459156,-2.1294192235227416,-2.7046757543115203,-1.8456612721004197,1.8618782871530675,-0.1476203493915369
-0.9696545184020293,-0.7096899501315411,1.1284851098530826,-0.07726138616843486,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.8382376461402192,1.0537357502059208,-0.08030480799588983,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.9955885897225946,0.43847115628273764,-0.020454758536824495,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.8299243237379317,-1.6733623429585298,-1.7219151234919843,-2.1294192235227416,0.3697300862796218,-1.2322259001786475,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.5235357589754686,-0.9029823368180641,-0.6928435728378343,0.469611614732058,0.3697300862796218,0.3984439096611315,-2.431633391418487,-0.1476203493915369
1.0312951479336987,1.049973676848285,-1.3134528380156898,-0.7303716648069486,0.469611614732058,-2.7046757543115203,-2.18069532774883,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.36618481539309317,-0.990654394167288,-0.7686108916781873,0.469611614732058,-2.7046757543115203,1.6880135283661122,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.9778861365167466,1.3521091118031268,2.5092764761030426,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.8596570433353701,-1.52833976208557,-0.5878131885243162,0.469611614732058,-2.7046757543115203,0.8367866770336161,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.9215452150085847,1.6606613843296847,-1.0869921094595154,0.469611614732058,0.3697300862796218,1.60689830977995,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.16791302807174163,1.581005488336027,1.3121668492781902,0.469611614732058,0.3697300862796218,-0.12366930014242877,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.9955885897225946,0.09394837716334094,-1.3832919327271391,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.5235357589754686,0.9461362689231202,0.6844797294288851,0.469611614732058,0.3697300862796218,0.3984439096611315,4.008634126438845,-0.1476203493915369
-0.9696545184020293,2.6234831126720386,0.5157383437919179,1.127838747742659,0.469611614732058,0.3697300862796218,0.1815009022760111,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,1.8367283947601618,-0.7754554316016892,-0.27150094235208355,0.469611614732058,-2.7046757543115203,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.7883341090849562,0.3133975192396119,-1.432027177307676,-2.1294192235227416,0.3697300862796218,1.1413688357059268,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-1.1413509510120154,0.05301753448336212,0.47587312212130894,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.3107933494785073,0.5664284594242441,0.684506726323056,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.2088338718107178,-1.0982538754500886,-0.15678326173836732,0.469611614732058,0.3697300862796218,0.3984439096611315,1.8618782871530675,-0.1476203493915369
-0.9696545184020293,2.438688905721348,0.050273747710651844,0.7996793390188596,0.469611614732058,0.3697300862796218,1.373327591731248,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,0.21700262654211105,-1.2537674057481207,-0.2580689168036115,0.469611614732058,0.3697300862796218,-2.18069532774883,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,-0.23215753012510235,0.5384956340832311,-0.2938860710448261,0.469611614732058,0.3697300862796218,-2.18069532774883,-0.2848775521327099,-0.1476203493915369
-0.9696545184020293,1.0003053794536774,2.2911297849581262,1.6391766338853329,0.469611614732058,0.3697300862796218,0.3984439096611315,-0.2848775521327099,6.774133810967192
-0.9696545184020293,2.2812745497087095,0.8476397037568434,-0.05400574147596829,0.469611614732058,0.3697300862796218,-2.0195287855119375,-0.2848775521327099,-0.1476203493915369
1.0312951479336987,-0.2088338718107178,-0.35959419639179196,-0.2539742603902394,0.469611614732058,0.3697300862796218,-0.5608424278707482,-0.2848775521327099,-0.1476203493915369
